index,action_LL_RL,action_Lcrank_Rcrank,wheel_support_height,nonwheel_clearance,wheel_height_mismatch,active_target_error,final_passive_velocity,peak_passive_velocity,finite,done_seen,position_LL,position_Lcrank,position_RL,position_Rcrank,position_Yaw,position_L234,position_Lcal,position_L12,position_R234,position_Rcal,position_R12,position_P,position_P12,position_L45,position_Lwhl,position_R45,position_Rwhl,position_P23
27,-0.6000000238418579,-1.4901161193847656e-08,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,-0.6000000238418579,0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,-0.6000000238418579,0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,-0.6000000238418579,0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,-0.6000000238418579,0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,-0.6000000238418579,1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,-0.3999999761581421,-1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,-0.3999999761581421,-0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,-0.3999999761581421,-0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,-0.3999999761581421,-0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,-0.3999999761581421,-0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,-0.3999999761581421,-1.4901161193847656e-08,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,-0.3999999761581421,0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,-0.3999999761581421,0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,-0.3999999761581421,0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,-0.3999999761581421,0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,-0.3999999761581421,1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,-0.19999998807907104,-1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,-0.19999998807907104,-0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,-0.19999998807907104,-0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,-0.19999998807907104,-0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,-0.19999998807907104,-0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,-0.19999998807907104,-1.4901161193847656e-08,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,-0.19999998807907104,0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,-0.19999998807907104,0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,-0.19999998807907104,0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,-0.19999998807907104,0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,-0.19999998807907104,1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,-1.4901161193847656e-08,-1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,-1.4901161193847656e-08,-0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,-1.4901161193847656e-08,-0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,-1.4901161193847656e-08,-0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,-1.4901161193847656e-08,-0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,-1.4901161193847656e-08,-1.4901161193847656e-08,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,-1.4901161193847656e-08,0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,-1.4901161193847656e-08,0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,-1.4901161193847656e-08,0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,-1.4901161193847656e-08,0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,-1.4901161193847656e-08,1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,0.19999998807907104,-1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,0.19999998807907104,-0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,0.19999998807907104,-0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,0.19999998807907104,-0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,0.19999998807907104,-0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,0.19999998807907104,-1.4901161193847656e-08,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,0.19999998807907104,0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,0.19999998807907104,0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,0.19999998807907104,0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,0.19999998807907104,0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,0.19999998807907104,1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,0.3999999761581421,-1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,0.3999999761581421,-0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,0.3999999761581421,-0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,0.3999999761581421,-0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81,0.3999999761581421,-0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,0.3999999761581421,-1.4901161193847656e-08,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,0.3999999761581421,0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,0.3999999761581421,0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85,0.3999999761581421,0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86,0.3999999761581421,0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,0.3999999761581421,1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
