index,label,action_LL,action_Lcrank,action_RL,action_Rcrank,baseline_height,mean_height,height_delta,min_height,max_height,mean_roll,mean_pitch,max_abs_roll,max_abs_pitch,max_abs_dof_velocity,max_target_error,finite,done_seen,position_LL,target_LL,position_Lcrank,target_Lcrank,position_RL,target_RL,position_Rcrank,target_Rcrank
27,combo_a0p40_nnpn,-0.4,-0.4,0.4,-0.4,0.08449707180261612,0.08165176957845688,-0.0028453022241592407,0.08163686841726303,0.08449707180261612,0.2632266879081726,-0.014314583502709866,0.27948716282844543,0.014438004232943058,2.733687400817871,0.14101997017860413,True,False,-0.13582703471183777,-0.119999960064888,-0.13606926798820496,-0.119999960064888,-0.02102000266313553,0.119999960064888,-0.02234368398785591,-0.119999960064888
28,combo_a0p40_nnpp,-0.4,-0.4,0.4,0.4,0.08449479937553406,0.08374191075563431,-0.0007528886198997498,0.08372972160577774,0.08483757078647614,0.26695865392684937,-0.024944860488176346,0.279843270778656,0.025146791711449623,2.873175621032715,0.01829838752746582,True,False,-0.138047993183136,-0.119999960064888,-0.13829834759235382,-0.119999960064888,0.10296612977981567,0.119999960064888,0.10306747257709503,0.119999960064888
29,combo_a0p40_npnn,-0.4,0.4,-0.4,-0.4,0.08457086235284805,0.08131223171949387,-0.003258630633354187,0.08129386603832245,0.08457992225885391,0.2625199556350708,0.012855742126703262,0.27971163392066956,0.012941169552505016,1.561108112335205,0.1419358253479004,True,False,-0.023365013301372528,-0.119999960064888,-0.02193586155772209,0.119999960064888,-0.13312631845474243,-0.119999960064888,-0.13331972062587738,-0.119999960064888
30,combo_a0p40_npnp,-0.4,0.4,-0.4,0.4,0.08450472354888916,0.08437495678663254,-0.00012976676225662231,0.08437012135982513,0.08450482785701752,0.27902281284332275,5.186535645407275e-07,0.27951446175575256,2.0014122128486633e-06,0.475197434425354,0.13656115531921387,True,False,-0.017951833084225655,-0.119999960064888,-0.01656118780374527,0.119999960064888,-0.017598602920770645,-0.119999960064888,-0.016242723912000656,0.119999960064888
31,combo_a0p40_nppn,-0.4,0.4,0.4,-0.4,0.08463670313358307,0.08453315496444702,-0.00010354816913604736,0.08452587574720383,0.08463900536298752,0.27955132722854614,-0.0001734083198243752,0.28001901507377625,0.00023305602371692657,0.5028749108314514,0.13751134276390076,True,False,-0.01620803400874138,-0.119999960064888,-0.014811270870268345,0.119999960064888,-0.017511378973722458,0.119999960064888,-0.01892223209142685,-0.119999960064888
32,combo_a0p40_nppp,-0.4,0.4,0.4,0.4,0.08460608124732971,0.0868036076426506,0.0021975263953208923,0.08458240330219269,0.08681095391511917,0.283905029296875,-0.010882564820349216,0.2840977609157562,0.011050945147871971,2.9212944507598877,0.13578170537948608,True,False,-0.017176693305373192,-0.119999960064888,-0.015781745314598083,0.119999960064888,0.10453301668167114,0.119999960064888,0.1046246662735939,0.119999960064888
33,combo_a0p40_pnnn,0.4,-0.4,-0.4,-0.4,0.08458910882472992,0.08136413991451263,-0.003224968910217285,0.08134322613477707,0.08460399508476257,0.26229819655418396,0.013926193118095398,0.2798762321472168,0.013998274691402912,1.1581387519836426,0.1414426863193512,True,False,-0.021442733705043793,0.119999960064888,-0.02278534695506096,-0.119999960064888,-0.13585014641284943,-0.119999960064888,-0.13605861365795135,-0.119999960064888
34,combo_a0p40_pnnp,0.4,-0.4,-0.4,0.4,0.0844992995262146,0.08447682857513428,-2.2470951080322266e-05,0.08447294682264328,0.0845099613070488,0.27937617897987366,7.958587957546115e-05,0.2795299291610718,0.0001000940683297813,0.5369901061058044,0.1385383903980255,True,False,-0.01853843405842781,0.119999960064888,-0.01994628831744194,-0.119999960064888,-0.017102260142564774,-0.119999960064888,-0.015735050663352013,0.119999960064888
35,combo_a0p40_pnpn,0.4,-0.4,0.4,-0.4,0.08457059413194656,0.08462155610322952,5.0961971282958984e-05,0.08456394821405411,0.08463932573795319,0.2799533009529114,1.1501174412842374e-06,0.28002026677131653,2.3941975086927414e-06,0.5184835195541382,0.1371365785598755,True,False,-0.01712474599480629,0.119999960064888,-0.018560640513896942,-0.119999960064888,-0.017136624082922935,0.119999960064888,-0.01856345869600773,-0.119999960064888
36,combo_a0p40_pnpp,0.4,-0.4,0.4,0.4,0.08438605815172195,0.08693559467792511,0.0025495365262031555,0.08438470214605331,0.08694365620613098,0.2846010625362396,-0.010370336472988129,0.2848166525363922,0.01047508791089058,2.8950881958007812,0.13672097027301788,True,False,-0.016721006482839584,0.119999960064888,-0.01817033812403679,-0.119999960064888,0.10522586107254028,0.119999960064888,0.10528154671192169,0.119999960064888
37,combo_a0p40_ppnn,0.4,0.4,-0.4,-0.4,0.08453471213579178,0.08329612016677856,-0.0012385919690132141,0.08324243873357773,0.08477664738893509,0.26527664065361023,0.02496378868818283,0.28009742498397827,0.025160880759358406,1.0246264934539795,0.02005767822265625,True,False,0.09994228184223175,0.119999960064888,0.10007599741220474,0.119999960064888,-0.13853198289871216,-0.119999960064888,-0.13871820271015167,-0.119999960064888
38,combo_a0p40_ppnp,0.4,0.4,-0.4,0.4,0.08447419852018356,0.08659044653177261,0.0021162480115890503,0.08447261154651642,0.0866067111492157,0.28327620029449463,0.010431733913719654,0.2834940552711487,0.010511324740946293,1.0303800106048584,0.13446393609046936,True,False,0.1031547486782074,0.119999960064888,0.10324408113956451,0.119999960064888,-0.015831846743822098,-0.119999960064888,-0.014463977888226509,0.119999960064888
39,combo_a0p40_pppn,0.4,0.4,0.4,-0.4,0.08456943929195404,0.08672678470611572,0.002157345414161682,0.08456476032733917,0.08674725145101547,0.28399458527565,0.009908595122396946,0.28428927063941956,0.009960204362869263,1.0755890607833862,0.13534174859523773,True,False,0.10341361165046692,0.119999960064888,0.10351093858480453,0.119999960064888,-0.015341788530349731,0.119999960064888,-0.016776982694864273,-0.119999960064888
40,combo_a0p40_pppp,0.4,0.4,0.4,0.4,0.08447162061929703,0.08915773779153824,0.004686117172241211,0.08446674793958664,0.08916317671537399,0.29706645011901855,7.483565411803283e-08,0.2970856726169586,0.00030775333289057016,0.45575785636901855,0.0154501274228096,True,False,0.1045498326420784,0.119999960064888,0.10462694615125656,0.119999960064888,0.10518013685941696,0.119999960064888,0.10522971302270889,0.119999960064888
