index,label,action_LL,action_Lcrank,action_RL,action_Rcrank,baseline_height,mean_height,height_delta,min_height,max_height,mean_roll,mean_pitch,max_abs_roll,max_abs_pitch,max_abs_dof_velocity,max_target_error,finite,done_seen,position_LL,target_LL,position_Lcrank,target_Lcrank,position_RL,target_RL,position_Rcrank,target_Rcrank
10,combo_a0p60_nnnp,-0.6,-0.6,-0.6,0.6,0.04403214901685715,0.04784166440367699,0.0038095153868198395,0.04400801658630371,0.04876182973384857,0.12960916757583618,-0.038417987525463104,0.14289583265781403,0.03917023539543152,8.108598709106445,0.16153807938098907,True,False,-0.19795742630958557,-0.1799999475479126,-0.20654290914535522,-0.1799999475479126,-0.06573325395584106,-0.1799999475479126,0.018461862578988075,0.1799999475479126
11,combo_a0p60_nnpn,-0.6,-0.6,0.6,-0.6,0.04407811909914017,0.035866763442754745,-0.008211355656385422,0.03499280661344528,0.04410286992788315,-0.00013230129843577743,0.010795841924846172,0.13049358129501343,0.011577117256820202,13.121660232543945,0.10779877007007599,True,False,-0.196054145693779,-0.1799999475479126,-0.20707298815250397,-0.1799999475479126,0.09582722187042236,0.1799999475479126,-0.07220117747783661,-0.1799999475479126
12,combo_a0p60_nnpp,-0.6,-0.6,0.6,0.6,0.04404498636722565,0.043682344257831573,-0.0003626421093940735,0.04232955724000931,0.04404498636722565,0.10960552841424942,-0.05165167152881622,0.1302885115146637,0.05510532855987549,14.482422828674316,0.031575292348861694,True,False,-0.19939272105693817,-0.1799999475479126,-0.2115752398967743,-0.1799999475479126,0.19384659826755524,0.1799999475479126,0.17567303776741028,0.1799999475479126
13,combo_a0p60_npnn,-0.6,0.6,-0.6,-0.6,0.043973036110401154,0.04992508515715599,0.005952049046754837,0.043973036110401154,0.051224417984485626,0.15014208853244781,0.0040069641545414925,0.15637752413749695,0.005017200019210577,13.381956100463867,0.16802842915058136,True,False,-0.07261940836906433,-0.1799999475479126,0.011971522122621536,0.1799999475479126,-0.19422514736652374,-0.1799999475479126,-0.19639310240745544,-0.1799999475479126
14,combo_a0p60_npnp,-0.6,0.6,-0.6,0.6,0.04404591768980026,0.05690383166074753,0.012857913970947266,0.04399634897708893,0.05755922943353653,0.17713885009288788,-7.170466233219486e-06,0.17954161763191223,3.112340345978737e-05,11.4530668258667,0.1611557900905609,True,False,-0.06761033833026886,-0.1799999475479126,0.018844153732061386,0.1799999475479126,-0.059335727244615555,-0.1799999475479126,0.023572860285639763,0.1799999475479126
15,combo_a0p60_nppn,-0.6,0.6,0.6,-0.6,0.04386534541845322,0.0434776246547699,-0.0003877207636833191,0.04245147109031677,0.044054485857486725,0.10953282564878464,0.049702372401952744,0.1302013248205185,0.05020669847726822,7.4604291915893555,0.16302135586738586,True,False,-0.0699976310133934,-0.1799999475479126,0.01697859913110733,0.1799999475479126,0.08315623551607132,0.1799999475479126,-0.07252540439367294,-0.1799999475479126
16,combo_a0p60_nppp,-0.6,0.6,0.6,0.6,0.04410295933485031,0.052732810378074646,0.008629851043224335,0.04396415501832962,0.05291402339935303,0.16190117597579956,1.1537468708411325e-05,0.16256368160247803,6.16776742390357e-05,6.227764129638672,0.1635878086090088,True,False,-0.06948673725128174,-0.1799999475479126,0.01641213521361351,0.1799999475479126,0.17519432306289673,0.1799999475479126,0.16550782322883606,0.1799999475479126
17,combo_a0p60_pnnn,0.6,-0.6,-0.6,-0.6,0.04399682581424713,0.04197883605957031,-0.002017989754676819,0.03705030679702759,0.04400411248207092,-0.11138752847909927,-0.0302079189568758,0.13013362884521484,0.03038199059665203,18.616668701171875,0.11205607652664185,True,False,0.10435599833726883,0.1799999475479126,-0.06794387102127075,-0.1799999475479126,-0.18077442049980164,-0.1799999475479126,-0.19688117504119873,-0.1799999475479126
18,combo_a0p60_pnnp,0.6,-0.6,-0.6,0.6,0.044002607464790344,0.04472089558839798,0.0007182881236076355,0.042857520282268524,0.044758617877960205,0.10800012946128845,-0.06556403636932373,0.13012878596782684,0.06590123474597931,3.880316972732544,0.15976928174495697,True,False,0.08603698015213013,0.1799999475479126,-0.07566843926906586,-0.1799999475479126,-0.06363233178853989,-0.1799999475479126,0.02023066207766533,0.1799999475479126
19,combo_a0p60_pnpn,0.6,-0.6,0.6,-0.6,0.04400362819433212,0.039627913385629654,-0.004375714808702469,0.03507385402917862,0.046121567487716675,-0.11431632190942764,4.788508886122145e-05,0.13786667585372925,0.0027159606106579304,4.566783905029297,0.11186110973358154,True,False,0.10316285490989685,0.1799999475479126,-0.06813883781433105,-0.1799999475479126,0.09499939531087875,0.1799999475479126,-0.07217449694871902,-0.1799999475479126
20,combo_a0p60_pnpp,0.6,-0.6,0.6,0.6,0.044068582355976105,0.04781217873096466,0.003743596374988556,0.03894350677728653,0.05337651073932648,-0.12466219812631607,-0.05151809751987457,0.14866824448108673,0.053183767944574356,7.937322616577148,0.11079659312963486,True,False,0.10140401124954224,0.1799999475479126,-0.06920335441827774,-0.1799999475479126,0.2062574177980423,0.1799999475479126,0.1842336505651474,0.1799999475479126
21,combo_a0p60_ppnn,0.6,0.6,-0.6,-0.6,0.04398941993713379,0.042214516550302505,-0.0017749033868312836,0.04213530570268631,0.04400648921728134,0.11323758214712143,0.027609171345829964,0.13014335930347443,0.027964485809206963,5.651069641113281,0.02410590648651123,True,False,0.1799951046705246,0.1799999475479126,0.1648242473602295,0.1799999475479126,-0.19149106740951538,-0.1799999475479126,-0.20410585403442383,-0.1799999475479126
22,combo_a0p60_ppnp,0.6,0.6,-0.6,0.6,0.044020503759384155,0.052694227546453476,0.00867372378706932,0.04386691749095917,0.05288565158843994,0.16175846755504608,-2.11493515962502e-05,0.16245611011981964,0.002545587718486786,8.213114738464355,0.1624130755662918,True,False,0.17440514266490936,0.1799999475479126,0.16127736866474152,0.1799999475479126,-0.06682832539081573,-0.1799999475479126,0.017586877569556236,0.1799999475479126
23,combo_a0p60_pppn,0.6,0.6,0.6,-0.6,0.044011861085891724,0.04785692319273949,0.003845062106847763,0.03842611610889435,0.05184369534254074,-0.1315598487854004,0.03344974294304848,0.14766733348369598,0.040818385779857635,3.7798941135406494,0.11415989696979523,True,False,0.20004038512706757,0.1799999475479126,0.18190142512321472,0.1799999475479126,0.1072482094168663,0.1799999475479126,-0.06584005057811737,-0.1799999475479126
24,combo_a0p60_pppp,0.6,0.6,0.6,0.6,0.04384426027536392,0.04858088865876198,0.004736628383398056,0.04334171861410141,0.04863288253545761,0.14617320895195007,-0.0015784031711518764,0.14640413224697113,0.0017650160007178783,4.78408670425415,0.014435097575187683,True,False,0.18377462029457092,0.1799999475479126,0.16556484997272491,0.1799999475479126,0.18588797748088837,0.1799999475479126,0.16774208843708038,0.1799999475479126
25,combo_a0p80_nnnn,-0.8,-0.8,-0.8,-0.8,0.04397040605545044,0.03969758003950119,-0.004272826015949249,0.03967304527759552,0.044943176209926605,0.1144951581954956,3.280047167208977e-05,0.1335480660200119,0.00024878839030861855,4.83152437210083,0.025631755590438843,True,False,-0.2598285973072052,-0.239999920129776,-0.26563167572021484,-0.239999920129776,-0.25095170736312866,-0.239999920129776,-0.2598990201950073,-0.239999920129776
26,combo_a0p80_nnnp,-0.8,-0.8,-0.8,0.8,0.04396510124206543,0.0520046092569828,0.008039508014917374,0.043925754725933075,0.05260065197944641,0.13466913998126984,-0.06555923074483871,0.14306047558784485,0.06618639081716537,10.892208099365234,0.21265098452568054,True,False,-0.2621096968650818,-0.239999920129776,-0.2671470642089844,-0.239999920129776,-0.09942299872636795,-0.239999920129776,0.02734893187880516,0.239999920129776
27,combo_a0p80_nnpn,-0.8,-0.8,0.8,-0.8,0.04399717599153519,0.0405292734503746,-0.0034679025411605835,0.03498968482017517,0.04399717599153519,-0.11287952959537506,0.011716525070369244,0.13010919094085693,0.01241017784923315,10.81977653503418,0.15071076154708862,True,False,-0.2521243989467621,-0.239999920129776,-0.26341596245765686,-0.239999920129776,0.1419076770544052,0.239999920129776,-0.08928915858268738,-0.239999920129776
28,combo_a0p80_nnpp,-0.8,-0.8,0.8,0.8,0.04392539709806442,0.044098928570747375,0.00017353147268295288,0.042221784591674805,0.04414983093738556,0.10892786085605621,-0.057229820638895035,0.13021878898143768,0.05784096568822861,8.360791206359863,0.03483748435974121,True,False,-0.26821455359458923,-0.239999920129776,-0.2748374044895172,-0.239999920129776,0.25413089990615845,0.239999920129776,0.23690280318260193,0.239999920129776
29,combo_a0p80_npnn,-0.8,0.8,-0.8,-0.8,0.04403194040060043,0.04895516112446785,0.004923220723867416,0.043967850506305695,0.05140957236289978,0.14343084394931793,0.012373940087854862,0.15705345571041107,0.013689170591533184,12.6312894821167,0.23163853585720062,True,False,-0.10440349578857422,-0.239999920129776,0.008361388929188251,0.239999920129776,-0.26411041617393494,-0.239999920129776,-0.26128649711608887,-0.239999920129776
30,combo_a0p80_npnp,-0.8,0.8,-0.8,0.8,0.043995752930641174,0.05754200741648674,0.013546254485845566,0.043950438499450684,0.0579107403755188,0.1794656664133072,-1.1244587767578196e-05,0.1808161437511444,3.680051304399967e-05,11.946634292602539,0.21573810279369354,True,False,-0.09316178411245346,-0.239999920129776,0.024261822924017906,0.239999920129776,-0.08269809931516647,-0.239999920129776,0.02966751530766487,0.239999920129776
31,combo_a0p80_nppn,-0.8,0.8,0.8,-0.8,0.043959327042102814,0.04416213557124138,0.00020280852913856506,0.04239015281200409,0.04420248419046402,0.1084940955042839,0.05879932641983032,0.13032908737659454,0.05915370211005211,8.608556747436523,0.2238713651895523,True,False,-0.09779319912195206,-0.239999920129776,0.016128556802868843,0.239999920129776,0.111798495054245,0.239999920129776,-0.09527891129255295,-0.239999920129776
32,combo_a0p80_nppp,-0.8,0.8,0.8,0.8,0.043916232883930206,0.053264815360307693,0.009348582476377487,0.043916232883930206,0.053304947912693024,0.16383706033229828,1.5347362932516262e-05,0.1639835685491562,9.725365089252591e-05,6.65871000289917,0.2296029031276703,True,False,-0.10129343718290329,-0.239999920129776,0.01039702445268631,0.239999920129776,0.23861514031887054,0.239999920129776,0.2267325222492218,0.239999920129776
33,combo_a0p80_pnnn,0.8,-0.8,-0.8,-0.8,0.043996602296829224,0.0419117696583271,-0.002084832638502121,0.03737419843673706,0.04403378814458847,-0.11142753064632416,-0.029392343014478683,0.13023434579372406,0.03255254030227661,11.378763198852539,0.1470876932144165,True,False,0.13575197756290436,0.239999920129776,-0.0929122194647789,-0.239999920129776,-0.24245910346508026,-0.239999920129776,-0.2585858404636383,-0.239999920129776
34,combo_a0p80_pnnp,0.8,-0.8,-0.8,0.8,0.04389342665672302,0.04452705755829811,0.0006336309015750885,0.04276874661445618,0.04532737284898758,0.07581787556409836,-0.08004014939069748,0.12979884445667267,0.08022789657115936,3.1186277866363525,0.21207088232040405,True,False,0.13215020298957825,0.239999920129776,-0.0961931049823761,-0.239999920129776,-0.08000128716230392,-0.239999920129776,0.027929045259952545,0.239999920129776
35,combo_a0p80_pnpn,0.8,-0.8,0.8,-0.8,0.04392607510089874,0.03962424397468567,-0.004301831126213074,0.035039447247982025,0.045775339007377625,-0.11431976407766342,4.885140515398234e-05,0.13660630583763123,0.0019895373843610287,4.674677848815918,0.14611263573169708,True,False,0.13284055888652802,0.239999920129776,-0.09388728439807892,-0.239999920129776,0.13186252117156982,0.239999920129776,-0.09528329223394394,-0.239999920129776
36,combo_a0p80_pnpp,0.8,-0.8,0.8,0.8,0.04400669038295746,0.04520001634955406,0.0011933259665966034,0.038956426084041595,0.05267835408449173,-0.11442215740680695,-0.05357130244374275,0.14688345789909363,0.053751420229673386,7.968288421630859,0.14610733091831207,True,False,0.1318759173154831,0.239999920129776,-0.09389258921146393,-0.239999920129776,0.2617461383342743,0.239999920129776,0.24288886785507202,0.239999920129776
37,combo_a0p80_ppnn,0.8,0.8,-0.8,-0.8,0.044020235538482666,0.0424375906586647,-0.0015826448798179626,0.04168734699487686,0.04405447840690613,0.11087657511234283,0.03604714199900627,0.13031311333179474,0.03629643842577934,6.7266340255737305,0.022806286811828613,True,False,0.24303092062473297,0.239999920129776,0.22911761701107025,0.239999920129776,-0.2513182759284973,-0.239999920129776,-0.2628062069416046,-0.239999920129776
38,combo_a0p80_ppnp,0.8,0.8,-0.8,0.8,0.04386352002620697,0.05369378626346588,0.009830266237258911,0.04386002570390701,0.05377212166786194,0.16540127992630005,-2.590981421235483e-05,0.16568855941295624,0.0037318982649594545,9.74812126159668,0.22200441360473633,True,False,0.23758766055107117,0.239999920129776,0.2241823971271515,0.239999920129776,-0.08965983241796494,-0.239999920129776,0.01799551397562027,0.239999920129776
39,combo_a0p80_pppn,0.8,0.8,0.8,-0.8,0.04394269734621048,0.045145828276872635,0.0012031309306621552,0.03845345228910446,0.05177139490842819,-0.1206042617559433,0.036453649401664734,0.1468154639005661,0.04296780005097389,6.4292826652526855,0.14767572283744812,True,False,0.25628387928009033,0.239999920129776,0.24243424832820892,0.239999920129776,0.13441920280456543,0.239999920129776,-0.09232420474290848,-0.239999920129776
40,combo_a0p80_pppp,0.8,0.8,0.8,0.8,0.043930165469646454,0.0495404489338398,0.005610283464193344,0.04326745867729187,0.04958699643611908,0.1493230015039444,-0.0024727352429181337,0.14952099323272705,0.002600007690489292,4.252506256103516,0.009912565350532532,True,False,0.24965599179267883,0.239999920129776,0.23008735477924347,0.239999920129776,0.2484138309955597,0.239999920129776,0.2302076816558838,0.239999920129776
41,combo_a1p00_nnnn,-1.0,-1.0,-1.0,-1.0,0.04415902495384216,0.039694346487522125,-0.004464678466320038,0.03966860473155975,0.04492463171482086,0.11447134613990784,7.36979054636322e-05,0.13347506523132324,0.0003003112506121397,17.736827850341797,0.027713358402252197,True,False,-0.3277133107185364,-0.2999999523162842,-0.327664852142334,-0.2999999523162842,-0.31891095638275146,-0.2999999523162842,-0.3222697377204895,-0.2999999523162842
42,combo_a1p00_nnnp,-1.0,-1.0,-1.0,1.0,0.04427875578403473,0.04659685119986534,0.002318095415830612,0.04419790953397751,0.04932772368192673,0.1176498532295227,-0.05839204788208008,0.14377981424331665,0.05928574129939079,15.938111305236816,0.26507046818733215,True,False,-0.33528101444244385,-0.2999999523162842,-0.33526185154914856,-0.2999999523162842,-0.0951651781797409,-0.2999999523162842,0.034929487854242325,0.2999999523162842
43,combo_a1p00_nnpn,-1.0,-1.0,1.0,-1.0,0.04397372901439667,0.04067540168762207,-0.003298327326774597,0.03521183133125305,0.044072240591049194,-0.11301916837692261,0.01345382072031498,0.13036863505840302,0.014553295448422432,5.103690147399902,0.18619784712791443,True,False,-0.3136154115200043,-0.2999999523162842,-0.3232363760471344,-0.2999999523162842,0.16825248301029205,0.2999999523162842,-0.11380209773778915,-0.2999999523162842
44,combo_a1p00_nnpp,-1.0,-1.0,1.0,1.0,0.044113948941230774,0.04387793689966202,-0.0002360120415687561,0.04217512160539627,0.04413797706365585,0.1092137023806572,-0.05430372431874275,0.13061851263046265,0.05514039471745491,10.15717601776123,0.024265408515930176,True,False,-0.3146324157714844,-0.2999999523162842,-0.32426536083221436,-0.2999999523162842,0.30881834030151367,0.2999999523162842,0.2956361770629883,0.2999999523162842
45,combo_a1p00_npnn,-1.0,1.0,-1.0,-1.0,0.04406503587961197,0.04771093279123306,0.0036458969116210938,0.04405996948480606,0.05154917389154434,0.1353679895401001,0.0217474065721035,0.15756909549236298,0.024089546874165535,9.552521705627441,0.2907700538635254,True,False,-0.13023018836975098,-0.2999999523162842,0.009229911491274834,0.2999999523162842,-0.3255009055137634,-0.2999999523162842,-0.3208049535751343,-0.2999999523162842
46,combo_a1p00_npnp,-1.0,1.0,-1.0,1.0,0.043958134949207306,0.05742410197854042,0.013465967029333115,0.043958134949207306,0.058083511888980865,0.1790182888507843,-2.8016938813379966e-06,0.18144191801548004,3.238325007259846e-05,7.204215049743652,0.2743861973285675,True,False,-0.11455348879098892,-0.2999999523162842,0.025613747537136078,0.2999999523162842,-0.09635203331708908,-0.2999999523162842,0.03819093853235245,0.2999999523162842
47,combo_a1p00_nppn,-1.0,1.0,1.0,-1.0,0.04404181241989136,0.04362980276346207,-0.00041200965642929077,0.04240705072879791,0.044544562697410583,0.06260224431753159,0.07491610199213028,0.13029596209526062,0.07514958828687668,8.25780200958252,0.27379271388053894,True,False,-0.11532869935035706,-0.2999999523162842,0.026207230985164642,0.2999999523162842,0.17095626890659332,0.2999999523162842,-0.11205097287893295,-0.2999999523162842
48,combo_a1p00_nppp,-1.0,1.0,1.0,1.0,0.04394640773534775,0.05388287454843521,0.009936466813087463,0.04392680525779724,0.05431578308343887,0.16608160734176636,2.248651298941695e-06,0.16766449809074402,7.91474012658e-05,8.698206901550293,0.2871614694595337,True,False,-0.12763340771198273,-0.2999999523162842,0.012838481925427914,0.2999999523162842,0.30739232897758484,0.2999999523162842,0.2926889955997467,0.2999999523162842
49,combo_a1p00_pnnn,1.0,-1.0,-1.0,-1.0,0.04385983198881149,0.04196744039654732,-0.0018923915922641754,0.03752031922340393,0.04395103454589844,-0.11133593320846558,-0.030141068622469902,0.12993644177913666,0.035733941942453384,18.66473960876465,0.18755581974983215,True,False,0.17411498725414276,0.2999999523162842,-0.11244412511587143,-0.2999999523162842,-0.315959095954895,-0.2999999523162842,-0.32515057921409607,-0.2999999523162842
50,combo_a1p00_pnnp,1.0,-1.0,-1.0,1.0,0.04392322152853012,0.042749565094709396,-0.0011736564338207245,0.04260469973087311,0.0453491285443306,0.0025816969573497772,-0.09803227335214615,0.130081444978714,0.09813045710325241,7.936244964599609,0.25886520743370056,True,False,0.1832670420408249,0.2999999523162842,-0.11209455132484436,-0.2999999523162842,-0.08589646220207214,-0.2999999523162842,0.04113474488258362,0.2999999523162842
51,combo_a1p00_pnpn,1.0,-1.0,1.0,-1.0,0.04399838298559189,0.039619218558073044,-0.004379164427518845,0.035109758377075195,0.045982107520103455,-0.11431963741779327,4.735311813419685e-05,0.13736531138420105,0.0013074956368654966,4.349721431732178,0.1786770224571228,True,False,0.1573878675699234,0.2999999523162842,-0.12132293730974197,-0.2999999523162842,0.1591225564479828,0.2999999523162842,-0.12190445512533188,-0.2999999523162842
52,combo_a1p00_pnpp,1.0,-1.0,1.0,1.0,0.04390421509742737,0.04418160021305084,0.0002773851156234741,0.03886156529188156,0.052392832934856415,-0.10874037444591522,-0.058985915035009384,0.14544591307640076,0.059645380824804306,16.38279151916504,0.18213383853435516,True,False,0.1604059636592865,0.2999999523162842,-0.11786611378192902,-0.2999999523162842,0.3194534480571747,0.2999999523162842,0.3039867877960205,0.2999999523162842
53,combo_a1p00_ppnn,1.0,1.0,-1.0,-1.0,0.04426104575395584,0.04288665950298309,-0.0013743862509727478,0.041703030467033386,0.04433860629796982,0.11023250967264175,0.04193796589970589,0.1313358098268509,0.04289545863866806,5.8849968910217285,0.021588563919067383,True,False,0.3051512539386749,0.2999999523162842,0.29195865988731384,0.2999999523162842,-0.3127605617046356,-0.2999999523162842,-0.32158851623535156,-0.2999999523162842
54,combo_a1p00_ppnp,1.0,1.0,-1.0,1.0,0.04406415671110153,0.05430474504828453,0.010240588337182999,0.043958671391010284,0.05442085862159729,0.16762304306030273,-1.9709828848135658e-05,0.16804656386375427,0.004372919909656048,6.57106351852417,0.2693195343017578,True,False,0.29657217860221863,0.2999999523162842,0.28419220447540283,0.2999999523162842,-0.10027297586202621,-0.2999999523162842,0.030680425465106964,0.2999999523162842
55,combo_a1p00_pppn,1.0,1.0,1.0,-1.0,0.043953634798526764,0.04322323575615883,-0.0007303990423679352,0.038532793521881104,0.05055415630340576,-0.11181224137544632,0.0413660854101181,0.14232344925403595,0.043262459337711334,4.039867401123047,0.18751221895217896,True,False,0.3156452476978302,0.2999999523162842,0.3045303523540497,0.2999999523162842,0.1704934686422348,0.2999999523162842,-0.11248774081468582,-0.2999999523162842
56,combo_a1p00_pppp,1.0,1.0,1.0,1.0,0.0439964234828949,0.056365568190813065,0.012369144707918167,0.04291635751724243,0.06228150427341461,-0.17518363893032074,5.9470266933203675e-06,0.19688692688941956,0.0027226456440985203,43.16096878051758,0.04451051354408264,True,False,0.3445104658603668,0.2999999523162842,0.31533756852149963,0.2999999523162842,0.3339483439922333,0.2999999523162842,0.3106613755226135,0.2999999523162842
